50.005 0.996394 0.41074 0.935547 7.53724e-10 0.000900345 0.345659 1 0.993647 0.183174 0.97869 5.83266e-05 0.730234 0.603966 1 0.967309 0.0161273 0.992919 0.000395591 0.954194 0.430837 1 0.515493 0.000788005 0.988789 0.000555085 0.999343 0.202839 1 0.0458002 0.0272894 0.848022 3.02418e-06 0.997378 0.153188 1 0.329763 0.960325 0.0235366 3.86498e-10 0.00865002 0.178502 1 0.968118 0.984348 0.0421017 1.06477e-09 0.00184715 0.866393 1 1.15546 0.990589 1.13019 0.968924 1.10492 0.947259 1.07964 0.925594 1.06121 0.555662 1.03578 0.542344 1.01034 0.529026 0.965331 0.285383 0.940402 0.278013 0.915473 0.270643 0.727795 0.128189 0.707422 0.1246 0.687048 0.121012 0.304177 0.182053 0.294882 0.17649 0.285586 0.170926 0.153896 0.575749 0.148719 0.556379 0.143541 0.537008 0.138363 0.517637 0.259364 0.797748 0.249281 0.766735 0.239198 0.735722 0.229115 0.704708
50.055 0.996461 0.525618 0.852284 5.30293e-10 0.000781426 0.336222 1 0.994742 0.249518 0.97117 3.73006e-05 0.651289 0.617965 1 0.977005 0.0255827 0.993019 0.00030749 0.935729 0.462924 1 0.638479 0.00095043 0.989873 0.000687899 0.9988 0.225466 1 0.0668411 0.0112714 0.9298 9.43507e-06 0.998861 0.153235 1 0.209642 0.9237 0.0249621 1.25119e-09 0.0299668 0.154508 1 0.946256 0.988491 0.0327814 6.10277e-10 0.00141971 0.854027 1 1.13101 0.98486 1.10627 0.96332 1.08154 0.94178 1.0568 0.92024 1.05981 0.603094 1.0344 0.588639 1.009 0.574184 0.973788 0.315683 0.94864 0.30753 0.923492 0.299378 0.758941 0.136842 0.737696 0.133011 0.71645 0.12918 0.405612 0.149056 0.393217 0.144501 0.380822 0.139946 0.123358 0.55755 0.119207 0.538792 0.115057 0.520034 0.110907 0.501275 0.238395 0.796329 0.229127 0.765371 0.219859 0.734413 0.210591 0.703455
50.105 0.995931 0.643901 0.644089 3.63498e-10 0.000679504 0.325408 0.999999 0.995533 0.332687 0.957588 1.90092e-05 0.537488 0.62716 1 0.983408 0.0393893 0.992942 0.000232166 0.913631 0.49332 1 0.746596 0.00133266 0.990731 0.000767699 0.997564 0.252107 1 0.0968594 0.00519775 0.960436 2.54197e-05 0.999371 0.153674 1 0.128232 0.84458 0.0298693 4.14025e-09 0.105263 0.134369 1 0.912534 0.990978 0.0268335 3.86016e-10 0.00121843 0.841058 1 1.06634 0.978013 1.04302 0.956623 1.0197 0.935233 0.996375 0.913843 1.05614 0.659479 1.03082 0.643673 1.00551 0.627867 0.979791 0.347472 0.954489 0.338499 0.929186 0.329525 0.790108 0.148821 0.76799 0.144655 0.745873 0.140489 0.480258 0.129201 0.465581 0.125252 0.450904 0.121304 0.0969808 0.533297 0.093718 0.515355 0.0904551 0.497413 0.0871923 0.47947 0.222301 0.79311 0.213659 0.762277 0.205017 0.731444 0.196374 0.700611
50.155 0.993684 0.750446 0.305594 2.44896e-10 0.000591531 0.312833 0.999999 0.996078 0.432722 0.931569 6.26336e-06 0.375669 0.630002 1 0.987729 0.0589122 0.992621 0.000168822 0.886947 0.521615 1 0.829829 0.00207417 0.991426 0.000779913 0.994965 0.281855 1 0.136403 0.00270332 0.973645 5.94832e-05 0.999576 0.155043 1 0.0785246 0.692129 0.0446068 1.38394e-08 0.331513 0.119321 1 0.862847 0.99235 0.0228369 2.69709e-10 0.00118508 0.827522 1 0.928117 0.969953 0.907818 0.94874 0.887519 0.927526 0.86722 0.906312 1.04826 0.73036 1.02314 0.712855 0.998013 0.69535 0.983996 0.380555 0.958585 0.370728 0.933174 0.3609 0.818945 0.163935 0.79602 0.159346 0.773095 0.154757 0.532961 0.117477 0.516674 0.113887 0.500387 0.110297 0.0774539 0.487584 0.074848 0.47118 0.0722421 0.454775 0.0696363 0.438371 0.208493 0.788674 0.200388 0.758014 0.192282 0.727353 0.184177 0.696693
50.205 0.986817 0.833375 0.0833784 1.65191e-10 0.000519334 0.298131 0.999999 0.996384 0.545244 0.879747 1.36076e-06 0.195449 0.624938 1 0.990709 0.0857671 0.991938 0.000115451 0.853537 0.547447 1 0.887916 0.00341434 0.991992 0.000732101 0.990135 0.313802 1 0.188677 0.00159411 0.980276 0.00012205 0.99966 0.158327 1 0.0501647 0.460108 0.0927663 4.90912e-08 0.742641 0.111687 1 0.79329 0.992854 0.0201509 2.12703e-10 0.00133661 0.813462 1 0.747829 0.960495 0.731473 0.939488 0.715117 0.918481 0.698762 0.897475 1.03188 0.816784 1.00714 0.797208 0.982413 0.777632 0.986879 0.415078 0.961393 0.404359 0.935908 0.39364 0.843622 0.182003 0.820006 0.176908 0.796391 0.171813 0.571189 0.111013 0.553733 0.107621 0.536278 0.104228 0.0686749 0.395502 0.0663643 0.382195 0.0640538 0.368889 0.0617433 0.355583 0.194936 0.783381 0.187357 0.752926 0.179779 0.722472 0.172201 0.692017
50.255 0.969973 0.890006 0.0190442 1.14061e-10 0.000469105 0.281039 0.999999 0.99638 0.659679 0.778865 2.69663e-07 0.0776529 0.61277 1 0.992808 0.121856 0.990687 7.05872e-05 0.808868 0.570413 1 0.92614 0.0057217 0.992444 0.000645379 0.982332 0.347064 1 0.260946 0.00107721 0.984064 0.000221501 0.999674 0.164921 1 0.0360026 0.228795 0.247333 1.91302e-07 0.952255 0.11055 1 0.701696 0.992491 0.0184938 2.0705e-10 0.00180329 0.798931 1 0.598431 0.949421 0.585343 0.928656 0.572255 0.907892 0.559167 0.887127 0.998436 0.902584 0.974506 0.880951 0.950576 0.859319 0.988751 0.451809 0.963217 0.440142 0.937683 0.428474 0.863418 0.202855 0.839248 0.197177 0.815078 0.191498 0.601407 0.108371 0.583028 0.10506 0.564649 0.101748 0.08339 0.28301 0.0805844 0.273488 0.0777788 0.263967 0.0749732 0.254445 0.180101 0.777443 0.1731 0.747219 0.166098 0.716995 0.159096 0.686771
50.305 0.934117 0.924821 0.00480192 8.21937e-11 0.000452369 0.26152 0.999999 0.995841 0.761887 0.609142 5.86841e-08 0.0294001 0.59645 1 0.994315 0.169387 0.988508 3.55084e-05 0.743198 0.589921 1 0.950651 0.00952235 0.992786 0.000542185 0.971233 0.3808 1 0.358361 0.000851674 0.98647 0.000357542 0.999619 0.176093 1 0.0334653 0.0915551 0.554034 7.65102e-07 0.990025 0.111273 1 0.590155 0.990949 0.0175883 3.04857e-10 0.00303408 0.783994 1 0.495725 0.93655 0.484883 0.916067 0.474042 0.895584 0.4632 0.875101 0.935462 0.967762 0.913041 0.944567 0.89062 0.921372 0.989766 0.492758 0.964206 0.480033 0.938645 0.467307 0.878549 0.226273 0.853956 0.219939 0.829362 0.213605 0.628675 0.109021 0.609463 0.105689 0.590251 0.102357 0.145874 0.199888 0.140966 0.193163 0.136058 0.186438 0.13115 0.179713 0.163035 0.770953 0.156697 0.740982 0.150359 0.71101 0.144021 0.681039
50.355 0.866139 0.943914 0.00145156 6.27316e-11 0.000494252 0.23987 0.999999 0.994233 0.841512 0.399763 1.47229e-08 0.0122604 0.577864 1 0.99541 0.230784 0.984708 1.36464e-05 0.636872 0.604879 1 0.966318 0.0155218 0.993007 0.000438961 0.956887 0.41425 1 0.476962 0.000805768 0.988134 0.0005146 0.999449 0.192403 1 0.0420995 0.0349669 0.806895 2.82751e-06 0.997007 0.112211 1 0.467386 0.987363 0.0171967 7.17923e-10 0.00658803 0.768749 1 0.424852 0.921822 0.41556 0.901661 0.406268 0.8815 0.396976 0.861339 0.836992 1.00815 0.816931 0.983988 0.79687 0.959824 0.989899 0.542411 0.964335 0.528404 0.938772 0.514396 0.889727 0.251933 0.86482 0.244881 0.839914 0.237828 0.656248 0.112858 0.636193 0.109409 0.616139 0.10596 0.247929 0.147607 0.239588 0.142641 0.231246 0.137675 0.222905 0.132708 0.143566 0.763831 0.137985 0.734136 0.132404 0.704442 0.126822 0.674747
50.405 0.753557 0.951519 0.000533295 5.13393e-11 0.000662944 0.216791 0.999998 0.99048 0.896811 0.228292 4.31407e-09 0.00581966 0.557458 1 0.996212 0.308268 0.977822 4.10771e-06 0.463914 0.613283 1 0.976438 0.0246197 0.993076 0.000344726 0.939402 0.44676 1 0.602918 0.000917885 0.989365 0.000661589 0.999034 0.213638 1 0.0607439 0.0142395 0.914378 9.13692e-06 0.998773 0.11315 1 0.347675 0.979711 0.0172347 2.08673e-09 0.0178934 0.753403 1 0.369167 0.905367 0.361093 0.885566 0.353019 0.865765 0.344945 0.845964 0.718775 1.02876 0.701548 1.0041 0.68432 0.979442 0.988849 0.608763 0.963312 0.593042 0.937775 0.577321 0.897791 0.279434 0.872658 0.271612 0.847526 0.263789 0.685206 0.119863 0.664266 0.1162 0.643326 0.112537 0.345757 0.115931 0.334124 0.112031 0.322491 0.10813 0.310859 0.10423 0.122502 0.755522 0.11774 0.72615 0.112977 0.696778 0.108215 0.667407
50.455 0.597049 0.948596 0.000236991 4.56345e-11 0.00117552 0.193312 0.999998 0.982626 0.932361 0.127632 1.47938e-09 0.00313495 0.535029 1 0.996792 0.402694 0.964617 1.08813e-06 0.246827 0.612717 1 0.983093 0.037922 0.992941 0.000262689 0.918601 0.477789 1 0.718001 0.00123217 0.99032 0.000763186 0.998065 0.239092 1 0.0884416 0.00644994 0.954081 2.54746e-05 0.999354 0.114108 1 0.244905 0.963593 0.0178113 6.15586e-09 0.0550784 0.738532 1 0.316656 0.887532 0.30973 0.868121 0.302805 0.84871 0.295879 0.829299 0.607748 1.03544 0.593182 1.01062 0.578616 0.985802 0.985769 0.697002 0.960311 0.679003 0.934854 0.661003 0.903507 0.308388 0.878215 0.299755 0.852923 0.291122 0.714575 0.129937 0.692738 0.125966 0.670901 0.121995 0.419963 0.0970052 0.405834 0.0937415 0.391704 0.0904779 0.377575 0.0872142 0.101444 0.743952 0.0975003 0.71503 0.0935565 0.686108 0.0896128 0.657186
