50.005 0.540803 1.91181e-05 0.851657 1 0.348363 0.701991 0.996277 0.025654 7.77909e-06 0.403739 1 0.122572 0.75824 0.985305 0.0196745 0.000672658 0.097805 1 0.15177 0.947052 0.96684 0.670329 0.962377 0.0255306 1 0.751243 0.992433 0.964749 0.999357 0.772722 0.751186 1 0.864458 0.989317 0.991324 0.997683 0.0460162 0.960128 1 0.836438 0.964577 0.995167 0.958816 0.00115877 0.874324 1 0.964229 0.968119 0.989373
50.055 0.715529 5.094e-05 0.891428 1 0.496273 0.728821 0.996177 0.0392209 5.93617e-06 0.455253 1 0.122458 0.73558 0.987665 0.0156091 0.000224118 0.14039 1 0.143711 0.925297 0.969771 0.41042 0.9154 0.0163306 1 0.567164 0.991675 0.959398 0.999099 0.86402 0.606476 1 0.866807 0.99043 0.989418 0.998261 0.0710844 0.961349 1 0.840423 0.969577 0.995192 0.976853 0.00361342 0.894436 1 0.972198 0.972936 0.989274
50.105 0.839522 0.00015018 0.91996 1 0.617514 0.765221 0.99584 0.0662549 5.06944e-06 0.507577 1 0.126716 0.717712 0.989748 0.0138241 9.05235e-05 0.187899 1 0.137929 0.897498 0.972802 0.210407 0.731403 0.0123899 1 0.373899 0.989632 0.957131 0.998232 0.917353 0.425241 1 0.868967 0.991372 0.986857 0.998693 0.107862 0.961228 1 0.844039 0.973757 0.995122 0.986334 0.00948548 0.910025 1 0.976487 0.97692 0.989267
50.155 0.911514 0.000421806 0.940141 1 0.693845 0.803311 0.995299 0.118637 4.97633e-06 0.560652 1 0.140348 0.704899 0.991519 0.013597 4.24716e-05 0.238371 1 0.133322 0.864591 0.975889 0.104264 0.288906 0.0142502 1 0.258315 0.985835 0.957669 0.995189 0.946294 0.25715 1 0.870493 0.992162 0.98348 0.999001 0.161309 0.959266 1 0.847283 0.977256 0.994902 0.991548 0.0213747 0.921746 1 0.979035 0.980205 0.989352
50.205 0.949781 0.00105083 0.954383 1 0.737283 0.837713 0.994592 0.212459 5.90497e-06 0.613527 1 0.173822 0.698026 0.992955 0.0148104 2.2604e-05 0.290266 1 0.129394 0.82986 0.978956 0.05539 0.0425804 0.0256881 1 0.200967 0.979774 0.959669 0.983512 0.961843 0.141064 1 0.869784 0.992813 0.979113 0.999213 0.238815 0.954401 1 0.850209 0.980183 0.994471 0.994564 0.0425304 0.930004 1 0.98071 0.982921 0.989514
50.255 0.969923 0.00230772 0.964485 1 0.762108 0.866595 0.993744 0.357663 9.05162e-06 0.664674 1 0.245278 0.699315 0.99404 0.0179226 1.34686e-05 0.342604 1 0.126066 0.7969 0.981911 0.0329145 0.00655218 0.0474234 1 0.172144 0.970712 0.962295 0.941012 0.969363 0.0755891 1 0.860644 0.993322 0.973622 0.999353 0.350349 0.944258 1 0.852925 0.98263 0.993763 0.996402 0.0771033 0.934916 1 0.981921 0.985176 0.989734
50.305 0.98083 0.00456507 0.97171 1 0.77727 0.890087 0.99277 0.537424 1.86263e-05 0.712478 1 0.367124 0.712343 0.99476 0.0243026 8.92116e-06 0.395069 1 0.123689 0.767647 0.984669 0.0220709 0.00144103 0.0785157 1 0.156462 0.957711 0.965204 0.819394 0.9692 0.0417747 1 0.822322 0.993639 0.967083 0.999431 0.502697 0.923292 1 0.855553 0.984666 0.99271 0.997579 0.131449 0.936158 1 0.982872 0.987058 0.989985
50.355 0.98699 0.00834375 0.97692 1 0.787497 0.908992 0.991677 0.706091 4.87154e-05 0.755648 1 0.511191 0.738729 0.995132 0.0370501 6.5604e-06 0.447981 1 0.123238 0.742959 0.987163 0.0166468 0.000425399 0.117551 1 0.146961 0.939767 0.968279 0.589113 0.953449 0.0245814 1 0.706017 0.993602 0.960331 0.999434 0.678139 0.879057 1 0.858192 0.986347 0.991231 0.998366 0.217124 0.932453 1 0.983668 0.988636 0.99023
50.405 0.990624 0.0143621 0.980694 1 0.795148 0.924197 0.990466 0.827828 0.000140343 0.793433 1 0.628603 0.773996 0.99524 0.062465 5.40028e-06 0.501791 1 0.126874 0.723179 0.989344 0.0140464 0.000156226 0.162561 1 0.140501 0.916057 0.97147 0.335514 0.887003 0.0159826 1 0.502004 0.992843 0.955576 0.999303 0.823772 0.789909 1 0.860876 0.987711 0.989213 0.998899 0.355015 0.920061 1 0.984367 0.989969 0.990414
50.455 0.992861 0.0235484 0.983414 1 0.801388 0.936473 0.989139 0.901322 0.000388128 0.825646 1 0.704314 0.810749 0.99519 0.111839 5.10034e-06 0.556343 1 0.139254 0.708604 0.991186 0.0132088 6.76754e-05 0.211508 1 0.135608 0.886435 0.974721 0.167261 0.658778 0.0128051 1 0.330006 0.990947 0.954357 0.998829 0.908655 0.637675 1 0.863507 0.988775 0.986515 0.999244 0.565948 0.888311 1 0.985002 0.991099 0.99046
50.505 0.994296 0.0370256 0.985326 1 0.806797 0.946439 0.987694 0.942252 0.000962422 0.852541 1 0.748933 0.844008 0.995063 0.201087 5.79995e-06 0.610616 1 0.170166 0.700043 0.992677 0.0138243 3.3524e-05 0.262679 1 0.131577 0.852377 0.977949 0.0840165 0.231163 0.01601 1 0.236793 0.987602 0.955698 0.997139 0.949272 0.439893 1 0.865775 0.989535 0.98297 0.999438 0.798395 0.81137 1 0.985597 0.992062 0.990262
50.555 0.995249 0.0561175 0.986581 1 0.811669 0.954577 0.986132 0.964772 0.00211995 0.874642 1 0.775312 0.87202 0.994908 0.341685 8.48806e-06 0.663033 1 0.237155 0.699559 0.993808 0.0161558 1.86725e-05 0.314901 1 0.12816 0.817511 0.981056 0.0460687 0.0372191 0.0290069 1 0.190998 0.982381 0.958261 0.990196 0.967685 0.2575 1 0.866653 0.989982 0.978401 0.999498 0.932191 0.659742 1 0.986159 0.992888 0.989695
