50.005 0
50.055 1.07003e-33
50.105 1.07142e-33
50.155 1.07151e-33
50.205 1.07141e-33
50.255 1.07142e-33
50.305 1.06994e-33
50.355 1.07004e-33
50.405 1.07151e-33
50.455 1.07141e-33
50.505 8.81804e-34
50.555 1.07142e-33
50.605 1.0715e-33
50.655 1.07141e-33
50.705 1.07151e-33
50.755 8.81801e-34
50.805 1.07003e-33
50.855 1.06994e-33
50.905 1.06994e-33
50.955 1.07003e-33
51.005 8.81798e-34
51.055 8.81804e-34
51.105 1.06994e-33
51.155 1.18392e-33
51.205 1.07003e-33
51.255 8.83279e-34
51.305 8.81803e-34
51.355 1.06994e-33
51.405 1.1854e-33
51.455 1.07151e-33
51.505 8.83279e-34
51.555 8.81798e-34
51.605 1.07142e-33
51.655 1.18392e-33
51.705 2.35891e-33
51.755 8.83279e-34
51.805 8.83279e-34
51.855 8.81804e-34
51.905 1.18393e-33
51.955 2.35882e-33
52.005 8.81804e-34
52.055 8.81798e-34
52.105 8.83279e-34
52.155 1.18392e-33
52.205 2.35891e-33
52.255 8.83279e-34
52.305 8.83279e-34
52.355 8.81798e-34
52.405 1.18393e-33
52.455 2.35891e-33
52.505 1.06994e-33
52.555 8.83273e-34
52.605 8.81804e-34
52.655 1.18393e-33
52.705 2.35882e-33
52.755 1.06995e-33
52.805 8.83279e-34
52.855 8.81804e-34
52.905 1.18392e-33
52.955 2.35882e-33
53.005 1.07004e-33
53.055 1.07151e-33
53.105 8.81798e-34
53.155 1.18412e-33
53.205 2.35744e-33
53.255 1.07151e-33
53.305 1.06994e-33
53.355 8.83273e-34
53.405 1.18411e-33
53.455 2.35743e-33
53.505 1.07151e-33
53.555 1.06994e-33
53.605 1.07151e-33
53.655 1.18411e-33
53.705 2.35744e-33
53.755 1.0715e-33
53.805 1.06994e-33
53.855 1.07003e-33
53.905 1.18559e-33
53.955 2.35891e-33
54.005 1.07003e-33
54.055 1.07141e-33
54.105 1.07151e-33
54.155 1.18411e-33
54.205 2.35744e-33
54.255 1.07151e-33
54.305 1.06994e-33
54.355 1.07003e-33
54.405 1.07142e-33
54.455 2.35743e-33
54.505 1.07142e-33
