50.01 -0.284731 0.83878 1.7349 0.274223 -3.90438 -5.62902 -5.2468 -4.96913 -4.54521 -3.57896 -2.17053 -1.3428 -0.170439 1.78167 2.4835 3.31426 5.46291 5.7133 4.27131 2.29493 -0.255595 -1.8605 -2.30485
50.06 0.246981 1.71457 2.68861 1.21486 -3.39678 -5.40117 -5.15909 -5.19379 -4.87802 -3.90204 -2.54435 -1.69303 -0.614103 1.06446 1.69442 2.80206 5.37855 5.97243 4.69405 2.89888 0.535184 -1.11175 -1.73527
50.11 0.803599 2.5076 3.44397 1.97669 -2.78434 -4.97772 -4.91916 -5.32898 -5.16781 -4.20068 -2.93099 -2.08061 -1.0519 0.45545 1.07522 2.37038 5.15282 5.97456 4.87721 3.36993 1.36632 -0.265702 -1.09649
50.16 1.34626 3.22697 4.07903 2.61261 -2.15134 -4.42759 -4.56259 -5.3565 -5.38277 -4.46642 -3.32316 -2.49674 -1.47913 -0.0510306 0.610479 2.00412 4.80468 5.75364 4.83579 3.69751 2.22221 0.668258 -0.397679
50.21 1.87015 3.89301 4.6468 3.15798 -1.53326 -3.79901 -4.12172 -5.2839 -5.509 -4.68124 -3.70261 -2.92202 -1.89072 -0.481464 0.251293 1.67436 4.36549 5.3649 4.60662 3.88094 3.0793 1.66776 0.346005
50.26 2.37507 4.518 5.16884 3.63213 -0.936435 -3.11757 -3.6171 -5.11745 -5.53786 -4.83012 -4.05292 -3.33744 -2.28063 -0.860542 -0.044287 1.36013 3.8594 4.85111 4.22482 3.92074 3.91039 2.71092 1.12495
50.31 2.85762 5.10633 5.65094 4.05086 -0.348361 -2.38888 -3.05654 -4.8626 -5.46676 -4.90402 -4.36307 -3.72882 -2.64222 -1.20185 -0.29681 1.05061 3.28841 4.22439 3.71118 3.81604 4.66998 3.77042 1.94536
50.36 3.31921 5.63821 6.05484 4.40711 0.268569 -1.59181 -2.42953 -4.52233 -5.29889 -4.89792 -4.62467 -4.08799 -2.97721 -1.52835 -0.545662 0.722888 2.66865 3.52482 3.11907 3.60531 5.27976 4.75389 2.77746
50.41 3.73541 6.03893 6.28835 4.68021 0.968684 -0.687308 -1.71434 -4.10202 -5.04754 -4.81395 -4.83192 -4.41084 -3.29251 -1.86526 -0.8333 0.359042 2.04114 2.82378 2.5271 3.34616 5.67739 5.55581 3.56171
50.46 4.06916 6.29844 6.37919 4.9009 1.72328 0.284521 -0.936879 -3.61194 -4.71707 -4.65035 -4.97471 -4.68945 -3.5894 -2.22337 -1.17745 -0.0440048 1.4375 2.17226 1.98862 3.07468 5.85033 6.11572 4.23919
50.51 4.32343 6.44566 6.3835 5.08982 2.46214 1.21991 -0.173882 -3.0739 -4.30268 -4.40037 -5.03625 -4.90652 -3.8572 -2.59604 -1.57154 -0.475243 0.877383 1.59786 1.53385 2.81256 5.81882 6.40866 4.75195
50.56 4.5112 6.51302 6.33999 5.24958 3.14042 2.06862 0.530343 -2.51527 -3.81837 -4.07212 -5.00835 -5.04591 -4.08173 -2.96945 -1.99806 -0.918986 0.36768 1.10632 1.17014 2.56773 5.61854 6.44428 5.0599
50.61 4.63827 6.51582 6.25993 5.37455 3.74993 2.83481 1.17421 -1.95159 -3.28707 -3.68396 -4.89445 -5.09969 -4.25197 -3.33002 -2.43767 -1.36128 -0.0969596 0.683705 0.880759 2.33525 5.29335 6.26583 5.15978
50.66 4.70381 6.45528 6.13992 5.45921 4.29789 3.53467 1.77183 -1.38137 -2.72202 -3.25017 -4.7035 -5.06844 -4.36187 -3.66686 -2.87377 -1.79271 -0.529148 0.307152 0.640844 2.10755 4.88147 5.92321 5.07266
50.71 4.70388 6.32511 5.97068 5.49771 4.79172 4.17942 2.34083 -0.786138 -2.11652 -2.77168 -4.44647 -4.96339 -4.4134 -3.9736 -3.29496 -2.20828 -0.939827 -0.0372335 0.445957 1.88643 4.38642 5.42174 4.79704
