0.005 0.577992 0.504477 0.505989 0.536531 0.50774 0.467244 0.487653 0.551309 0.504477 0.534274 0.549196 0.50774 0.467244 0.470754 0.551309 0.504477 0.534274 0.549196 0.50774 0.467244 0.470754 0.551309 0.504477 0.534274 0.549196 0.50774 0.467244 0.470754 0.551309 0.504477 0.534274 0.549196 0.50774 0.467244 0.470754 0.551309 0.504477 0.534274 0.549196 0.50774 0.467244 0.470754 0.482061 0.500463 0.534274 0.576726 0.50774 0.492459 0.470754 0.0114836 0.0121167 0.0110347 0.011643 0.0105857 0.0111693 0.0101368 0.0106957 0.0103801 0.0102207 0.00989913 0.00974709 0.00941814 0.00927349 0.00893715 0.00879989 0.00845616 0.00832629 0.00797518 0.00785269 0.00749419 0.00737908 0.0070132 0.00690548 0.00653221 0.00643188 0.00605122 0.00595828 0.00557023 0.00548468 0.00508924 0.00501108 0.00460826 0.00453748 0.00412727 0.00406388 0.00364628 0.00359028 0.00316529 0.00311667 0.00250077 0.00287411 0.00205266 0.00235911 0.00160456 0.00184411 0.00115646 0.00132911
0.055 0.942163 0.534322 0.562856 0.689284 0.497087 0.206604 0.365863 0.825735 0.54026 0.802455 0.738388 0.52601 0.206235 0.230211 0.82596 0.540256 0.802448 0.758139 0.527489 0.206224 0.225473 0.82596 0.540256 0.802448 0.758139 0.527489 0.206224 0.225475 0.82596 0.540255 0.802448 0.75814 0.527489 0.206231 0.225475 0.825861 0.530991 0.802853 0.759473 0.527561 0.206282 0.225475 0.324285 0.511083 0.804763 0.885596 0.621269 0.414583 0.222531 0.0912741 0.0483627 0.087706 0.0464722 0.084138 0.0445816 0.0805699 0.042691 0.116283 0.0390652 0.110894 0.037255 0.105506 0.0354448 0.0985846 0.0335838 0.0932789 0.0317763 0.0879732 0.0299689 0.0826674 0.0281614 0.0773617 0.026354 0.072056 0.0245465 0.0667502 0.0227394 0.0614445 0.020932 0.0561388 0.0191245 0.0507355 0.0173187 0.04544 0.0155111 0.0401444 0.0137034 0.0348489 0.0118958 0.0237305 0.0196904 0.0194784 0.0161622 0.0152262 0.0126339 0.010974 0.0091057
0.105 0.987473 0.557261 0.615342 0.670154 0.466493 0.0852683 0.261508 0.890391 0.56951 0.921157 0.722612 0.508652 0.0845841 0.103838 0.891059 0.56948 0.921125 0.76774 0.514995 0.084529 0.0947849 0.891058 0.56948 0.921124 0.76774 0.514995 0.084529 0.0948001 0.891057 0.569457 0.921124 0.767753 0.514996 0.0845757 0.0948001 0.890322 0.540926 0.922347 0.775279 0.515897 0.0846979 0.094785 0.218545 0.52994 0.924139 0.926084 0.713498 0.335196 0.0876478 0.153331 0.0145625 0.147337 0.0139932 0.141343 0.0134239 0.135349 0.0128547 0.225139 0.00710465 0.214707 0.00677544 0.204274 0.00644623 0.187695 0.00570849 0.177593 0.00540127 0.167492 0.00509404 0.15739 0.00478682 0.147289 0.00447959 0.137187 0.00417237 0.127085 0.00386996 0.116983 0.00356235 0.106882 0.00325474 0.0961108 0.00293984 0.0860792 0.00263299 0.0760476 0.00232615 0.066016 0.0020193 0.0444255 0.0211324 0.0364651 0.0173458 0.0285046 0.0135591 0.0205442 0.00977252
0.155 0.995221 0.57909 0.662912 0.605059 0.444547 0.0383375 0.180665 0.903976 0.596099 0.964586 0.673118 0.488939 0.0377588 0.0482483 0.90515 0.596016 0.964542 0.737289 0.50019 0.0376779 0.0393495 0.905147 0.596016 0.964537 0.737291 0.500191 0.037678 0.0393718 0.90514 0.595896 0.964539 0.737353 0.500198 0.0377738 0.0393717 0.903002 0.544349 0.966117 0.755608 0.503161 0.0378816 0.0393335 0.157069 0.553173 0.96691 0.925277 0.764283 0.261024 0.0326834 0.219067 -0.027011 0.210504 -0.0259551 0.20194 -0.0248992 0.193376 -0.0238433 0.318391 -0.0305595 0.303637 -0.0291435 0.288884 -0.0277274 0.261885 -0.0273913 0.247791 -0.0259172 0.233697 -0.024443 0.219601 -0.0229688 0.205507 -0.0214947 0.191412 -0.0200205 0.177312 -0.018531 0.163218 -0.017058 0.149124 -0.0155851 0.132985 -0.0141922 0.119105 -0.0127109 0.105225 -0.0112296 0.0913442 -0.00974825 0.0613165 0.0145916 0.0503295 0.011977 0.0393424 0.0093624 0.0283554 0.00674779
0.205 0.997254 0.598952 0.705131 0.533815 0.426534 0.0194943 0.122276 0.900082 0.620176 0.981381 0.629792 0.474343 0.0190707 0.0238623 0.901926 0.620011 0.981334 0.702508 0.488476 0.0189903 0.0169476 0.901917 0.62001 0.981328 0.702511 0.488478 0.0189904 0.0169687 0.901889 0.619659 0.981332 0.702678 0.488502 0.0191227 0.0169685 0.897259 0.544787 0.982955 0.734058 0.4945 0.0191803 0.0169184 0.121951 0.578051 0.983044 0.909987 0.787911 0.197331 0.0124146 0.289026 -0.0591017 0.277728 -0.0567913 0.266429 -0.0544809 0.255131 -0.0521705 0.39073 -0.0593684 0.372624 -0.0566174 0.354519 -0.0538664 0.318601 -0.0529257 0.301455 -0.0500773 0.284308 -0.0472289 0.267159 -0.0443806 0.250012 -0.0415322 0.232865 -0.0386838 0.215698 -0.0358075 0.198553 -0.0329613 0.181408 -0.0301151 0.160022 -0.0275168 0.14332 -0.0246448 0.126617 -0.0217727 0.109915 -0.0189006 0.0738421 0.0047772 0.0606106 0.00392119 0.0473792 0.00306519 0.0341477 0.00220918
0.255 0.997907 0.616235 0.742075 0.472384 0.411391 0.0111311 0.0820625 0.886968 0.641767 0.988686 0.599868 0.466326 0.0108145 0.012551 0.889738 0.641485 0.988641 0.67312 0.481294 0.0107453 0.00766957 0.889718 0.641481 0.988632 0.673124 0.481299 0.0107457 0.00768629 0.889635 0.640732 0.988639 0.67347 0.481358 0.0109022 0.00768602 0.881059 0.544084 0.990214 0.718636 0.491076 0.0109083 0.00763659 0.101185 0.603013 0.989898 0.885932 0.796199 0.146229 0.0049385 0.358619 -0.0804026 0.3446 -0.0772595 0.330581 -0.0741164 0.316562 -0.0709733 0.443994 -0.078887 0.423421 -0.0752315 0.402847 -0.0715761 0.36061 -0.0703063 0.341203 -0.0665225 0.321795 -0.0627387 0.302384 -0.0589551 0.282976 -0.0551713 0.263569 -0.0513874 0.244108 -0.047565 0.224705 -0.0437843 0.205302 -0.0400035 0.178859 -0.0367324 0.160191 -0.0328984 0.141522 -0.0290645 0.122854 -0.0252305 0.0831997 -0.00559986 0.0682915 -0.00459644 0.0533833 -0.00359303 0.0384751 -0.00258961
0.305 0.998068 0.630787 0.774134 0.42467 0.399094 0.00701196 0.0550909 0.867383 0.661115 0.99224 0.580887 0.464133 0.00676058 0.00695359 0.87143 0.660666 0.992195 0.650363 0.478539 0.00670403 0.0036462 0.871388 0.660657 0.992186 0.650368 0.478548 0.00670466 0.00365847 0.871189 0.65934 0.992196 0.650985 0.478671 0.00687791 0.00365815 0.856952 0.543434 0.993718 0.709574 0.492669 0.0068401 0.00361583 0.0883785 0.627222 0.993161 0.856348 0.79614 0.107229 0.00207368 0.423512 -0.0934503 0.406956 -0.0897971 0.3904 -0.086144 0.373844 -0.0824908 0.481936 -0.0916877 0.459605 -0.0874392 0.437273 -0.0831906 0.391318 -0.081664 0.370257 -0.0772689 0.349197 -0.0728739 0.328132 -0.0684793 0.307072 -0.0640842 0.286012 -0.0596891 0.264844 -0.0552488 0.243793 -0.0508573 0.222741 -0.0464658 0.191518 -0.0429279 0.171528 -0.0384473 0.151539 -0.0339667 0.131549 -0.0294861 0.0905914 -0.0151124 0.0743587 -0.0124044 0.058126 -0.00969652 0.0418933 -0.0069886
0.355 0.997972 0.642712 0.801836 0.389319 0.389469 0.00478646 0.0371983 0.84261 0.678583 0.994128 0.569201 0.466504 0.00457437 0.00401775 0.848383 0.677905 0.994083 0.633065 0.479527 0.00452889 0.00181428 0.848302 0.677885 0.994072 0.633072 0.479545 0.00452985 0.00182299 0.847893 0.675848 0.994087 0.634061 0.479772 0.00471569 0.00182266 0.826249 0.543672 0.99558 0.705095 0.498538 0.00464135 0.00178898 0.0802143 0.650242 0.994859 0.824477 0.791853 0.078434 0.000919708 0.481205 -0.100974 0.462394 -0.0970272 0.443583 -0.0930799 0.424772 -0.0891326 0.508368 -0.100222 0.484812 -0.0955783 0.461255 -0.0909342 0.413658 -0.0891159 0.391395 -0.0843198 0.369132 -0.0795237 0.346863 -0.0747287 0.324601 -0.0699325 0.302339 -0.0651363 0.279886 -0.0602936 0.257639 -0.0555011 0.235392 -0.0507086 0.199745 -0.0471854 0.178896 -0.0422604 0.158048 -0.0373354 0.137199 -0.0324104 0.0968088 -0.0231452 0.079462 -0.0189979 0.0621153 -0.0148506 0.0447685 -0.0107033
0.405 0.997684 0.652233 0.825739 0.363639 0.382144 0.00348561 0.0253406 0.813521 0.694561 0.995194 0.562058 0.472308 0.00329757 0.00240128 0.821565 0.693576 0.995146 0.619792 0.48349 0.00326108 0.000940885 0.821419 0.69354 0.995135 0.619806 0.483523 0.00326241 0.000947016 0.820667 0.690663 0.995155 0.621267 0.483908 0.00345873 0.000946692 0.790131 0.545384 0.996648 0.703381 0.507821 0.00335339 0.000920915 0.074917 0.671863 0.995793 0.793211 0.785808 0.0575755 0.000429982 0.530884 -0.105057 0.510131 -0.10095 0.489377 -0.096843 0.468624 -0.0927361 0.526505 -0.10624 0.502108 -0.101317 0.477711 -0.0963942 0.429929 -0.0942111 0.40679 -0.0891407 0.383652 -0.0840704 0.360504 -0.0790024 0.337366 -0.0739319 0.314229 -0.0688614 0.290788 -0.0637497 0.267674 -0.0586825 0.24456 -0.0536153 0.204907 -0.050294 0.18352 -0.0450446 0.162133 -0.0397951 0.140745 -0.0345457 0.102266 -0.0295709 0.0839411 -0.0242722 0.0656165 -0.0189736 0.047292 -0.0136749
0.455 0.997209 0.659609 0.846375 0.345136 0.376692 0.00267318 0.0174442 0.780887 0.709412 0.995812 0.557667 0.480668 0.00250009 0.00147524 0.79184 0.708021 0.99576 0.609395 0.489737 0.00247074 0.000506595 0.791589 0.707961 0.995748 0.609421 0.489797 0.00247251 0.000510922 0.790325 0.704169 0.995775 0.611443 0.490404 0.00267812 0.000510616 0.749929 0.548954 0.997295 0.703047 0.519663 0.00254582 0.000491325 0.0714966 0.692003 0.996316 0.764471 0.779421 0.0425901 0.000211281 0.572797 -0.107103 0.550405 -0.102916 0.528014 -0.0987293 0.505622 -0.0945425 0.538823 -0.110863 0.513856 -0.105726 0.488888 -0.100589 0.441848 -0.0979629 0.418068 -0.0926906 0.394289 -0.0874184 0.370495 -0.0821507 0.346716 -0.0768781 0.322937 -0.0716056 0.29871 -0.0663049 0.274967 -0.0610346 0.251224 -0.0557642 0.208028 -0.0527651 0.186315 -0.0472577 0.164602 -0.0417503 0.142889 -0.036243 0.107136 -0.0345206 0.0879389 -0.028335 0.0687416 -0.0221494 0.0495443 -0.0159638
