0.05 -0 0 -1.83021 -2.60321 -0 0 -2.68058 -2.59509 -0 -0 -2.83253 -2.71365 -0 -0 -2.8328 -2.71378 -0 -0 -2.68119 -2.59569 -0 -0 -1.83081 -2.60424 -0 -0 -1.44447 -1.34919 -0 -0 -0.629076 -0.6338 -0 -0 -0.287514 0.0115105 -0 -0 -0.287514 0.0115105 0.0724279 0.119329 0.906993 0.102255 0.888802 0.885405 0.0724299 0.118198 0.906901 0.10222 0.888803 0.885482 0.07243 0.118036 0.906895 0.102217 0.888803 0.885326 0.07243 0.118036 0.906895 0.102217 0.888803 0.885326 0.07243 0.118198 0.906895 0.102218 0.888803 0.885481 0.07243 0.119308 0.906895 0.102222 0.888803 0.885424 0.0724299 0.119784 0.906898 0.102223 0.888803 0.887049 0.0724299 0.120866 0.9069 0.102227 0.888803 0.887904 0.0724299 0.121266 0.906907 0.10223 0.888803 0.888694 0.0724279 0.121291 0.906999 0.102262 0.888802 0.888682 -0.114487 0.218617 -0.114487 0.218617 -0.114487 0.218617 -0.229024 0.437244 -0.114537 0.218626 -0.229081 0.437244 -0.229081 0.437244 -0.229088 0.437236 -0.229088 0.437236 -0.229081 0.437244 -0.229081 0.437244 -0.229017 0.437248 -0.229017 0.437248 -0.228938 0.437327 -0.228938 0.437327 -0.22886 0.437452 -0.22886 0.437452 -0.228788 0.437533 -0.228788 0.437533 -0.114385 0.218786 -0.228776 0.437569 -0.114391 0.218783 -0.114391 0.218783 -0.114391 0.218783
0.1 -0 -0 -6.69545 -9.52291 -0 -0 -9.89319 -9.66235 -0 -0 -10.7514 -10.0589 -0 -0 -10.766 -10.0676 -0 -0 -9.92862 -9.69542 -0 -0 -6.73547 -9.57617 -0 -0 -5.17542 -5.18723 -0 -0 -2.3581 -2.4383 -0 -0 -1.01648 -0.0755462 -0 -0 -1.01648 -0.0755462 0.0509024 0.123479 0.913413 0.104825 0.875727 0.839358 0.0509078 0.113267 0.91327 0.104674 0.875733 0.839184 0.0509084 0.111058 0.913241 0.104644 0.875734 0.837437 0.0509084 0.11104 0.913239 0.104644 0.875734 0.837422 0.0509083 0.113223 0.913248 0.104666 0.875733 0.839129 0.0509083 0.123425 0.913253 0.104762 0.875732 0.839436 0.0509073 0.128587 0.913354 0.104815 0.875731 0.857347 0.0509066 0.139024 0.913417 0.104912 0.875729 0.867354 0.0509056 0.143987 0.913486 0.104965 0.875728 0.875611 0.0509002 0.14406 0.913635 0.105028 0.875724 0.875621 -0.184404 0.342774 -0.184404 0.342774 -0.184404 0.342774 -0.369766 0.685568 -0.185362 0.342794 -0.370916 0.685436 -0.370916 0.685436 -0.371108 0.685284 -0.371108 0.685284 -0.370917 0.685433 -0.370917 0.685433 -0.369746 0.685586 -0.369746 0.685586 -0.368299 0.687175 -0.368299 0.687175 -0.366853 0.68964 -0.366853 0.68964 -0.365438 0.691268 -0.365438 0.691268 -0.182501 0.346009 -0.365018 0.692007 -0.182517 0.345998 -0.182517 0.345998 -0.182517 0.345998
0.15 -0 -0 -11.411 -16.6717 -0 -0 -17.2682 -17.0191 -0 -0 -19.3164 -17.6687 -0 -0 -19.4409 -17.7506 -0 -0 -17.572 -17.313 -0 -0 -11.7598 -17.1273 -0 -0 -8.83496 -9.37 -0 -0 -4.02266 -4.35199 -0 -0 -1.76007 -0.143616 -0 -0 -1.76007 -0.143616 0.0361001 0.102841 0.917834 0.106979 0.86207 0.72002 0.0361077 0.0782987 0.917663 0.106494 0.862097 0.717639 0.0361094 0.0722222 0.917569 0.106353 0.862103 0.710264 0.0361095 0.0720487 0.917563 0.10635 0.862103 0.709928 0.0361087 0.0778454 0.917623 0.106475 0.862099 0.716433 0.0361082 0.102288 0.917684 0.10691 0.86208 0.719039 0.0361004 0.116919 0.918326 0.107201 0.862069 0.79385 0.0360955 0.146706 0.918723 0.107688 0.86205 0.833199 0.0360909 0.162799 0.919043 0.107966 0.862039 0.861722 0.036083 0.163 0.919235 0.108073 0.862028 0.861887 -0.230606 0.401208 -0.230606 0.401208 -0.230606 0.401208 -0.464891 0.802275 -0.234285 0.401068 -0.469425 0.801287 -0.469425 0.801287 -0.470296 0.800415 -0.470296 0.800415 -0.469475 0.801178 -0.469475 0.801178 -0.464932 0.802166 -0.464932 0.802166 -0.459243 0.811103 -0.459243 0.811103 -0.453164 0.824511 -0.453164 0.824511 -0.446996 0.832773 -0.446996 0.832773 -0.222462 0.418182 -0.444938 0.836357 -0.222476 0.418175 -0.222476 0.418175 -0.222476 0.418175
0.2 -0 0 -13.8988 -21.422 -0 0 -21.9027 -21.8587 -0 -0 -25.4042 -22.6238 -0 -0 -25.9287 -22.9983 -0 -0 -23.1884 -23.162 -0 -0 -15.3889 -23.3783 -0 -0 -11.4689 -12.8822 -0 -0 -5.21271 -5.909 -0 -0 -2.38561 -0.130041 -0 -0 -2.38561 -0.130041 0.0259079 0.0727695 0.919019 0.108284 0.847975 0.50203 0.0259164 0.0411247 0.918802 0.107322 0.848063 0.494775 0.0259205 0.0334713 0.918542 0.106987 0.848087 0.478381 0.0259208 0.032972 0.918517 0.106975 0.848088 0.475767 0.0259182 0.0396528 0.918708 0.107282 0.848066 0.485573 0.0259152 0.0701208 0.919003 0.108248 0.847991 0.490723 0.0258869 0.093082 0.921317 0.109038 0.847939 0.680113 0.0258696 0.145046 0.922726 0.110339 0.847851 0.78183 0.0258563 0.1767 0.923675 0.111146 0.8478 0.847322 0.0258469 0.177173 0.923942 0.111341 0.847776 0.8479 -0.264457 0.404778 -0.264457 0.404778 -0.264457 0.404778 -0.536013 0.808729 -0.271556 0.403951 -0.544811 0.805301 -0.544811 0.805301 -0.546577 0.80245 -0.546577 0.80245 -0.545059 0.804168 -0.545059 0.804168 -0.536454 0.806878 -0.536454 0.806878 -0.525171 0.835955 -0.525171 0.835955 -0.511435 0.879132 -0.511435 0.879132 -0.496651 0.90418 -0.496651 0.90418 -0.245669 0.457193 -0.491326 0.914421 -0.245657 0.457228 -0.245657 0.457228 -0.245657 0.457228
0.25 -0 0 -13.0106 -22.3615 -0 0 -22.1061 -22.5007 -0 -0 -27.0374 -23.047 -0 -0 -28.4067 -24.0516 -0 -0 -25.4442 -26.0272 -0 -0 -16.8711 -27.6499 -0 -0 -12.8559 -15.4631 -0 -0 -5.9587 -7.01268 -0 -0 -2.91951 -0.0167011 -0 -0 -2.91951 -0.0167011 0.0188731 0.0497551 0.915823 0.108751 0.833633 0.274705 0.0188824 0.0194567 0.915531 0.107392 0.833831 0.266593 0.0188901 0.0130468 0.915017 0.106861 0.833896 0.24919 0.018891 0.0123341 0.914911 0.106835 0.833898 0.241797 0.0188859 0.0169732 0.915219 0.107321 0.83384 0.240404 0.018877 0.0430206 0.916048 0.108769 0.833651 0.239072 0.0188088 0.0683689 0.921637 0.110225 0.833498 0.518085 0.0187666 0.137677 0.925264 0.112698 0.833242 0.712854 0.0187383 0.185783 0.927443 0.114382 0.833082 0.83304 0.0187275 0.186696 0.927874 0.114745 0.833035 0.834396 -0.289751 0.366314 -0.289751 0.366314 -0.289751 0.366314 -0.588905 0.730942 -0.299154 0.364628 -0.600431 0.724788 -0.600431 0.724788 -0.602691 0.719274 -0.602691 0.719274 -0.600994 0.720048 -0.600994 0.720048 -0.590327 0.722454 -0.590327 0.722454 -0.575451 0.781425 -0.575451 0.781425 -0.553697 0.874206 -0.553697 0.874206 -0.528162 0.930561 -0.528162 0.930561 -0.25917 0.476258 -0.518268 0.952656 -0.259099 0.476398 -0.259099 0.476398 -0.259099 0.476398
0.3 -0 0 -9.4796 -20.1071 -0 0 -18.4609 -19.457 -0 -0 -24.4344 -19.1953 -0 -0 -26.8331 -20.8217 -0 -0 -24.1524 -25.6176 -0 -0 -15.9217 -29.8167 -0 -0 -12.9618 -17.1494 -0 -0 -6.35312 -7.68904 -0 -0 -3.41636 0.214133 -0 -0 -3.41636 0.214133 0.0139966 0.0382328 0.908696 0.108685 0.819238 0.139616 0.0140063 0.0103081 0.908382 0.107086 0.819588 0.136338 0.0140178 0.00539921 0.907672 0.106407 0.819715 0.125772 0.0140202 0.00468409 0.907394 0.106368 0.81972 0.115194 0.0140136 0.00731492 0.907642 0.106983 0.819605 0.0997497 0.0139957 0.0263787 0.909301 0.108745 0.819252 0.0893761 0.0138751 0.0491112 0.918835 0.110877 0.818921 0.345646 0.0137949 0.127835 0.926166 0.114689 0.818355 0.630636 0.0137458 0.190363 0.930384 0.117548 0.817976 0.819763 0.0137328 0.191866 0.931131 0.118182 0.81788 0.822321 -0.307249 0.312719 -0.307249 0.312719 -0.307249 0.312719 -0.624859 0.623783 -0.317609 0.311065 -0.637299 0.617302 -0.637299 0.617302 -0.639551 0.610273 -0.639551 0.610273 -0.638108 0.607361 -0.638108 0.607361 -0.627777 0.605538 -0.627777 0.605538 -0.612688 0.684591 -0.612688 0.684591 -0.585242 0.826434 -0.585242 0.826434 -0.549341 0.927501 -0.549341 0.927501 -0.267257 0.483446 -0.534359 0.967226 -0.267102 0.48378 -0.267102 0.48378 -0.267102 0.48378
0.35 -0 0 -5.3866 -16.7841 -0 0 -13.4945 -15.1593 -0 -0 -19.9859 -13.605 -0 -0 -23.1729 -15.2274 -0 -0 -20.6082 -22.6884 -0 -0 -12.8823 -30.1284 -0 -0 -11.7778 -18.1209 -0 -0 -6.38148 -8.04046 -0 -0 -3.8847 0.552038 -0 -0 -3.8847 0.552038 0.0105876 0.0356941 0.899018 0.108391 0.804956 0.0790762 0.0105966 0.00697938 0.898792 0.106635 0.805486 0.081099 0.0106105 0.00278312 0.898015 0.10585 0.805691 0.0777396 0.0106151 0.00212677 0.897512 0.1058 0.805701 0.0660684 0.0106091 0.00369766 0.897597 0.106505 0.805515 0.0435263 0.0105802 0.0180979 0.900326 0.108459 0.804962 0.0306423 0.0104113 0.0366751 0.913173 0.111188 0.804372 0.20787 0.0102849 0.117967 0.925358 0.116318 0.803332 0.543719 0.0102104 0.190825 0.932524 0.120527 0.802582 0.808538 0.0101942 0.193012 0.9338 0.121543 0.802402 0.812717 -0.317733 0.264789 -0.317733 0.264789 -0.317733 0.264789 -0.646297 0.528886 -0.328564 0.264096 -0.658989 0.524399 -0.658989 0.524399 -0.661001 0.517413 -0.661001 0.517413 -0.659889 0.510335 -0.659889 0.510335 -0.651092 0.503393 -0.651092 0.503393 -0.638192 0.582915 -0.638192 0.582915 -0.608376 0.754684 -0.608376 0.754684 -0.564491 0.90572 -0.564491 0.90572 -0.272527 0.483783 -0.544809 0.968199 -0.272282 0.484416 -0.272282 0.484416 -0.272282 0.484416
0.4 -0 0 -2.16089 -13.9589 -0 0 -9.25069 -11.5769 -0 -0 -15.8832 -8.70864 -0 -0 -19.5363 -9.55482 -0 -0 -16.6989 -18.5403 -0 -0 -8.74074 -29.1467 -0 -0 -9.46773 -18.6643 -0 -0 -5.95664 -8.25614 -0 -0 -4.27788 0.930142 -0 -0 -4.27788 0.930142 0.00817512 0.0397649 0.88775 0.108076 0.790916 0.0524867 0.00818264 0.00605719 0.887712 0.106147 0.791648 0.058851 0.00819729 0.00183722 0.887001 0.105275 0.791945 0.0622879 0.00820417 0.001208 0.886267 0.105216 0.791961 0.0501316 0.00819963 0.00233189 0.886205 0.105988 0.791694 0.0229511 0.00815949 0.0150053 0.890139 0.108091 0.790915 0.0110155 0.00795605 0.0301618 0.905417 0.111335 0.789993 0.118269 0.00778324 0.110145 0.922935 0.117648 0.788315 0.460575 0.00768133 0.187893 0.933906 0.123232 0.787018 0.800143 0.00766101 0.190777 0.935956 0.124723 0.7867 0.806297 -0.322365 0.228453 -0.322365 0.228453 -0.322365 0.228453 -0.656404 0.457617 -0.334039 0.229165 -0.669766 0.45632 -0.669766 0.45632 -0.67155 0.450416 -0.67155 0.450416 -0.670677 0.439852 -0.670677 0.439852 -0.663549 0.428902 -0.663549 0.428902 -0.653695 0.49579 -0.653695 0.49579 -0.624346 0.676327 -0.624346 0.676327 -0.575842 0.873307 -0.575842 0.873307 -0.276496 0.48046 -0.552681 0.961958 -0.276185 0.481499 -0.276185 0.481499 -0.276185 0.481499
0.45 -0 0 -0.0673038 -12.03 -0 0 -6.31909 -9.23659 -0 -0 -12.8941 -5.37964 -0 -0 -16.8282 -5.04428 -0 -0 -13.6384 -14.2787 -0 -0 -4.63463 -27.4906 -0 -0 -6.45248 -19.0569 -0 -0 -5.03812 -8.54123 -0 -0 -4.52509 1.24782 -0 -0 -4.52509 1.24782 0.00644433 0.0497467 0.87536 0.107882 0.777213 0.0396896 0.00644961 0.00631345 0.875599 0.105678 0.778174 0.0497913 0.00646347 0.00147676 0.875101 0.104711 0.778573 0.0610108 0.00647245 0.000827997 0.874164 0.104643 0.778597 0.0488335 0.00646959 0.0017928 0.87397 0.105474 0.778239 0.0152229 0.00641897 0.0153105 0.879122 0.107741 0.777216 0.00443816 0.00619503 0.028461 0.896321 0.111443 0.775898 0.0660077 0.00598166 0.106214 0.919115 0.118778 0.773431 0.385566 0.00585297 0.182811 0.934597 0.125613 0.77141 0.794584 0.00582791 0.186319 0.937663 0.127638 0.770889 0.802985 -0.322203 0.202501 -0.322203 0.202501 -0.322203 0.202501 -0.657912 0.407268 -0.335709 0.204767 -0.67309 0.409826 -0.67309 0.409826 -0.67479 0.405764 -0.67479 0.405764 -0.674048 0.392146 -0.674048 0.392146 -0.668163 0.378024 -0.668163 0.378024 -0.661119 0.428157 -0.661119 0.428157 -0.633989 0.602324 -0.633989 0.602324 -0.584338 0.836218 -0.584338 0.836218 -0.279944 0.475468 -0.559572 0.952477 -0.279628 0.477009 -0.279628 0.477009 -0.279628 0.477009
0.5 -0 0 1.17258 -10.8313 -0 0 -4.47131 -7.88597 -0 -0 -10.9025 -3.40907 -0 -0 -15.0276 -1.89306 0 -0 -11.6927 -10.488 -0 -0 -1.27203 -25.5985 -0 -0 -3.22627 -19.4535 -0 -0 -3.69331 -9.02034 -0 -0 -4.57629 1.42066 -0 -0 -4.57629 1.42066 0.00518523 0.0660008 0.862082 0.107927 0.763909 0.0327942 0.00518781 0.00737274 0.862692 0.105271 0.76514 0.0463356 0.00519965 0.00135725 0.862599 0.104174 0.765655 0.067424 0.00521025 0.000647861 0.86152 0.104092 0.765687 0.0566817 0.00520909 0.0015837 0.861118 0.104986 0.765232 0.0124923 0.00514946 0.0186362 0.867423 0.107471 0.763943 0.00204991 0.00491507 0.0312721 0.886389 0.11161 0.762171 0.0367688 0.00466988 0.10778 0.914138 0.119828 0.758789 0.318962 0.00451691 0.177184 0.934676 0.127672 0.755885 0.790984 0.00448698 0.181165 0.938971 0.130243 0.755087 0.801842 -0.317957 0.184192 -0.317957 0.184192 -0.317957 0.184192 -0.652715 0.372253 -0.334758 0.188061 -0.671385 0.37931 -0.671385 0.37931 -0.673224 0.377991 -0.673224 0.377991 -0.672528 0.361197 -0.672528 0.361197 -0.66716 0.343768 -0.66716 0.343768 -0.662055 0.378181 -0.662055 0.378181 -0.637814 0.537179 -0.637814 0.537179 -0.590114 0.798238 -0.590114 0.798238 -0.283126 0.469927 -0.566022 0.941982 -0.282896 0.472055 -0.282896 0.472055 -0.282896 0.472055
