50.005 0.652045 0.750087 0.00361926 0.983512 0.667406 0.565611 0.0002758 0.565935 0.611606 0.152883 0.695973 0.404242 0.885044 2.12355e-05 0.0851287 0.662533 0.814837 0.445413 0.330025 0.793532 1.73363e-05 0.106043 0.584067 0.799051 0.245111 0.391078 0.651636 1.12509e-05 0.0873045 0.430149 0.895979 0.286114 0.556691 0.28795 1.45098e-05 0.404609 0.342487 0.450502 0.503397 0.716403 0.146769 2.18036e-05 0.603173 0.538065 0.0473739 0.91828 0.763146 0.0470505 3.31726e-05
50.055 0.657663 0.735154 0.0043297 0.983602 0.686829 0.514757 0.000275163 0.593818 0.590851 0.135019 0.711865 0.432211 0.879427 2.27867e-05 0.0939421 0.678553 0.779796 0.489777 0.323066 0.807281 1.86684e-05 0.109884 0.598553 0.787201 0.247339 0.379588 0.691824 1.10983e-05 0.0832529 0.448747 0.898478 0.282094 0.532219 0.316528 1.41179e-05 0.326116 0.340303 0.562594 0.46089 0.70722 0.140096 2.02306e-05 0.600867 0.526512 0.0489607 0.909135 0.768905 0.0441201 3.23358e-05
50.105 0.662674 0.719438 0.00524078 0.983701 0.704837 0.465261 0.00027444 0.609124 0.568101 0.127872 0.723884 0.460611 0.870532 2.4327e-05 0.108103 0.693669 0.730416 0.532269 0.31763 0.818754 2.00693e-05 0.114954 0.612639 0.772812 0.252368 0.369321 0.726518 1.10265e-05 0.080613 0.467127 0.898788 0.280186 0.508921 0.352936 1.38014e-05 0.243936 0.343847 0.679308 0.423316 0.692552 0.135612 1.88499e-05 0.598652 0.51481 0.0511217 0.895322 0.77396 0.0413535 3.10482e-05
50.155 0.667061 0.702861 0.00642049 0.983795 0.721496 0.419101 0.000273644 0.616843 0.544262 0.127133 0.732544 0.488404 0.857759 2.58468e-05 0.13203 0.70744 0.659245 0.571727 0.314079 0.828102 2.15013e-05 0.121591 0.626231 0.755275 0.261404 0.360305 0.756063 1.10565e-05 0.0788584 0.485047 0.897662 0.280085 0.486936 0.39701 1.35574e-05 0.177497 0.352898 0.772395 0.391134 0.67274 0.133435 1.76446e-05 0.596457 0.502961 0.0540123 0.875968 0.778338 0.0387613 2.93505e-05
50.205 0.67079 0.685381 0.0079669 0.983866 0.73687 0.377412 0.000272784 0.619682 0.520087 0.130639 0.738344 0.514924 0.840168 2.73374e-05 0.174422 0.719094 0.556565 0.607525 0.313185 0.835395 2.29345e-05 0.130259 0.639206 0.733792 0.276334 0.352601 0.780988 1.12236e-05 0.077723 0.502491 0.895461 0.281603 0.466333 0.446903 1.33854e-05 0.13506 0.366186 0.830366 0.364363 0.64929 0.133667 1.65954e-05 0.59401 0.490981 0.0578344 0.851052 0.782065 0.0363483 2.74007e-05
50.255 0.673791 0.666975 0.0100222 0.983894 0.751027 0.340646 0.000271872 0.619017 0.496285 0.13728 0.741778 0.539752 0.816322 2.87906e-05 0.248983 0.727244 0.419284 0.639327 0.316489 0.840574 2.43435e-05 0.141614 0.651402 0.707261 0.299836 0.346317 0.801859 1.15823e-05 0.0770815 0.519593 0.892281 0.284743 0.447134 0.499469 1.32867e-05 0.111065 0.382302 0.86183 0.34269 0.623943 0.136365 1.56836e-05 0.590884 0.478914 0.0628301 0.821207 0.785157 0.0341152 2.53959e-05
50.305 0.675951 0.647647 0.0127953 0.983861 0.764026 0.30878 0.000270916 0.615571 0.473484 0.146404 0.743353 0.56263 0.784386 3.01983e-05 0.358672 0.729869 0.275077 0.6669 0.32636 0.84337 2.57041e-05 0.156624 0.662617 0.674089 0.334186 0.341621 0.819198 1.21946e-05 0.0768952 0.536502 0.888041 0.289747 0.429334 0.551483 1.32656e-05 0.0977369 0.400268 0.87803 0.325638 0.598 0.141578 1.48922e-05 0.586598 0.466845 0.0692837 0.787342 0.787617 0.0320592 2.34812e-05
50.355 0.677085 0.627427 0.0165993 0.983747 0.775921 0.281501 0.000269924 0.609776 0.452019 0.157585 0.743583 0.583415 0.743101 3.1552e-05 0.467529 0.72572 0.17201 0.690048 0.344264 0.843273 2.69929e-05 0.176841 0.672578 0.631954 0.378259 0.338759 0.83345 1.3084e-05 0.0771813 0.553303 0.88255 0.297122 0.412909 0.600497 1.33297e-05 0.0900823 0.419514 0.885919 0.312707 0.572291 0.149379 1.42068e-05 0.580658 0.454896 0.0775357 0.750498 0.789424 0.0301759 2.17295e-05
50.405 0.676895 0.606382 0.0219145 0.983535 0.786752 0.258358 0.000268905 0.601852 0.431847 0.170669 0.74292 0.602046 0.693245 3.28423e-05 0.540263 0.71589 0.117768 0.708737 0.368692 0.839647 2.81875e-05 0.204858 0.680898 0.57781 0.427344 0.338088 0.84497 1.4204e-05 0.0779942 0.570021 0.875538 0.307658 0.397833 0.645041 1.34922e-05 0.0855088 0.439701 0.889004 0.30345 0.547329 0.159883 1.36154e-05 0.572538 0.443231 0.0880071 0.711808 0.790533 0.0284598 2.0164e-05
50.455 0.674894 0.584625 0.0295013 0.983208 0.796541 0.238875 0.000267867 0.591786 0.412825 0.185814 0.741659 0.618509 0.637628 3.40577e-05 0.580654 0.702481 0.0916883 0.723186 0.396744 0.831857 2.92687e-05 0.244443 0.686994 0.50894 0.476762 0.340164 0.854011 1.54796e-05 0.079422 0.586632 0.866644 0.322441 0.384078 0.684456 1.37737e-05 0.0827579 0.460595 0.888935 0.297501 0.523433 0.173241 1.31082e-05 0.561627 0.432059 0.101229 0.672427 0.79087 0.0269056 1.87823e-05
