50.58 0.0180658 0.514335 1 0.679305 0.999969 0.627434 1.25164e-05 0.485337 1 0.656568 1 0.601574 0.00172922 0.370865 1 0.576436 1 0.444363 0.984667 0.117311 1 0.142526 1 0.0916299 0.999999 0.069413 1 0.0703304 0.99998 0.06287 0.999937 0.0592297 0.999998 0.0596803 0.999997 0.0571054 0.998515 0.00525988 1 0.289827
50.62 0.0188065 0.51434 1 0.679205 0.999967 0.627381 1.1967e-05 0.485615 1 0.656804 1 0.601904 0.00154061 0.371362 1 0.577002 1 0.445007 0.980821 0.117705 1 0.143208 1 0.0920592 0.999999 0.0694625 1 0.0704104 0.99998 0.0628824 0.999942 0.0592038 0.999998 0.059648 0.999997 0.0570627 0.998536 0.00531462 1 0.28658
50.66 0.0195896 0.514308 1 0.679066 0.999964 0.627291 1.14496e-05 0.485858 1 0.657006 1 0.602196 0.00137495 0.371836 1 0.577518 1 0.445632 0.976146 0.118147 1 0.143981 1 0.0925557 0.999999 0.0695184 1 0.0704994 0.99998 0.0628987 0.999947 0.0591832 0.999998 0.0596212 0.999996 0.0570261 0.998556 0.00536891 1 0.283421
50.7 0.0204174 0.514243 1 0.678888 0.99996 0.627164 1.09618e-05 0.486072 1 0.657176 1 0.602456 0.0012292 0.372298 1 0.577994 1 0.446254 0.970498 0.11865 1 0.144872 1 0.0931366 0.999999 0.0695824 1 0.0706003 0.99998 0.0629196 0.999951 0.0591678 0.999998 0.0595996 0.999996 0.056995 0.998575 0.0054227 1 0.280349
50.74 0.021292 0.514145 1 0.678674 0.999957 0.627003 1.05014e-05 0.486261 1 0.657317 1 0.602686 0.00110075 0.372758 1 0.578439 1 0.446886 0.963717 0.119231 1 0.14591 1 0.0938215 0.999999 0.0696566 1 0.070716 0.999981 0.0629457 0.999955 0.0591574 0.999997 0.0595828 0.999996 0.0569688 0.998593 0.00547595 1 0.277362
50.78 0.0222159 0.514015 1 0.678422 0.999953 0.626806 1.00666e-05 0.486428 1 0.657432 1 0.602892 0.000987365 0.373228 1 0.578863 1 0.447547 0.955628 0.119908 1 0.147129 1 0.0946334 0.999999 0.0697431 1 0.0708503 0.999981 0.0629778 0.999958 0.059152 0.999997 0.0595706 0.999995 0.0569472 0.998611 0.0055286 1 0.274461
50.82 0.0231916 0.513854 1 0.678134 0.999949 0.626575 9.65565e-06 0.486577 1 0.657524 1 0.603077 0.00088711 0.373721 1 0.579276 1 0.448253 0.946042 0.120703 1 0.148566 1 0.0955982 0.999999 0.0698448 1 0.0710072 0.999981 0.0630169 0.999961 0.0591516 0.999997 0.0595629 0.999995 0.0569298 0.998628 0.00558061 1 0.271642
50.86 0.0242218 0.513663 1 0.677809 0.999945 0.626311 9.26698e-06 0.486712 1 0.657596 1 0.603245 0.000798326 0.374247 1 0.579687 1 0.449022 0.934759 0.121637 1 0.150266 1 0.096746 0.999999 0.0699647 1 0.0711915 0.999981 0.0630643 0.999964 0.0591566 0.999997 0.0595597 0.999994 0.0569165 0.998644 0.00563195 1 0.268905
50.9 0.0253095 0.513442 1 0.677446 0.999941 0.626014 8.89915e-06 0.486836 1 0.657649 1 0.6034 0.000719578 0.374822 1 0.580105 1 0.449875 0.92157 0.122739 1 0.152277 1 0.098111 0.999999 0.0701063 1 0.0714087 0.999982 0.0631216 0.999966 0.0591671 0.999997 0.0595612 0.999994 0.0569071 0.99866 0.0056826 1 0.266248
50.94 0.0264577 0.513194 1 0.677047 0.999936 0.625683 8.55088e-06 0.486955 1 0.657686 1 0.603545 0.000649623 0.37546 1 0.580541 1 0.450833 0.906266 0.124036 1 0.154655 1 0.0997318 0.999999 0.0702737 1 0.0716646 0.999982 0.0631903 0.999969 0.0591838 0.999996 0.0595675 0.999993 0.0569016 0.998675 0.00573252 1 0.263669
