50.005 0.104725 0.630865 0.982942 0.999998 0.215439 0.991024 4.07786e-05 0.571589 0.357063 0.994562 1 0.766409 0.304797 2.36549e-06 0.930757 0.440077 0.229535 1 0.669296 0.759029 4.7e-06 0.478087 0.426928 0.972602 1 0.643124 0.463208 3.01703e-06 0.917683 0.465619 0.209096 1 0.662534 0.412359 4.0929e-06 0.428133 0.749485 0.0221736 1 0.311462 0.985115 3.5303e-06 0.164763 0.476436 0.989263 1 0.664393 0.271901 1.05708e-06
50.055 0.0933562 0.652917 0.975396 0.999998 0.197942 0.993085 4.19357e-05 0.503813 0.366499 0.995155 1 0.754597 0.341994 2.18138e-06 0.932043 0.412631 0.361693 1 0.693818 0.723571 4.47849e-06 0.418816 0.438553 0.970414 1 0.61959 0.521599 3.09444e-06 0.921828 0.436766 0.335609 1 0.690588 0.352552 3.90053e-06 0.515152 0.737446 0.0190255 1 0.330754 0.982399 3.83523e-06 0.131981 0.508644 0.985225 1 0.624827 0.338558 1.07291e-06
50.105 0.0840572 0.673508 0.964738 0.999998 0.182505 0.994411 4.32525e-05 0.439478 0.380363 0.995341 1 0.73844 0.394627 2.01973e-06 0.926232 0.387912 0.566078 1 0.714785 0.68679 4.23411e-06 0.365268 0.453866 0.966021 1 0.592527 0.593217 3.18623e-06 0.918089 0.410479 0.541021 1 0.715208 0.306937 3.68757e-06 0.596615 0.720361 0.0181725 1 0.356724 0.977599 4.13337e-06 0.106099 0.540613 0.978865 1 0.584875 0.41321 1.10457e-06
50.155 0.0765974 0.692608 0.949774 0.999998 0.168938 0.99528 4.472e-05 0.380338 0.398148 0.995211 1 0.718303 0.465804 1.87946e-06 0.909267 0.366373 0.786362 1 0.731996 0.650253 3.97722e-06 0.318219 0.472123 0.959032 1 0.563279 0.675865 3.28755e-06 0.902223 0.387353 0.776403 1 0.736026 0.273169 3.46321e-06 0.668852 0.698583 0.0189563 1 0.388514 0.969537 4.40449e-06 0.0859341 0.571608 0.968798 1 0.545724 0.490691 1.15233e-06
50.205 0.0708324 0.710225 0.92875 0.999998 0.157054 0.995854 4.633e-05 0.327413 0.419236 0.994781 1 0.694672 0.550697 1.75925e-06 0.878495 0.348625 0.911941 1 0.745016 0.615595 3.71682e-06 0.277909 0.492551 0.948672 1 0.533222 0.75936 3.39202e-06 0.87162 0.368133 0.913001 1 0.752486 0.249626 3.23565e-06 0.730201 0.672713 0.0213114 1 0.424857 0.956289 4.62573e-06 0.0704365 0.601088 0.952742 1 0.508277 0.566034 1.21676e-06
50.255 0.0667233 0.72639 0.898906 0.999998 0.14668 0.996228 4.80753e-05 0.28107 0.442927 0.99402 1 0.668152 0.634871 1.65776e-06 0.834954 0.335205 0.959047 1 0.753448 0.5844 3.46052e-06 0.244225 0.514391 0.933733 1 0.503479 0.828962 3.49557e-06 0.828162 0.353436 0.962086 1 0.764186 0.235278 3.01193e-06 0.780615 0.643567 0.0255644 1 0.464061 0.935025 4.78023e-06 0.0587626 0.628702 0.926882 1 0.47313 0.63559 1.29875e-06
50.305 0.0643886 0.741148 0.85554 0.999998 0.137661 0.996459 4.99496e-05 0.241181 0.468479 0.992855 1 0.639449 0.70787 1.57368e-06 0.780728 0.326452 0.97658 1 0.757072 0.557893 3.21433e-06 0.216884 0.536924 0.91243 1 0.474885 0.879311 3.59682e-06 0.774536 0.343593 0.979444 1 0.771003 0.229423 2.79765e-06 0.821048 0.612099 0.0324404 1 0.504254 0.902247 4.86056e-06 0.0503164 0.654247 0.884634 1 0.440627 0.697281 1.39948e-06
50.355 0.0642295 0.754533 0.790041 0.999998 0.129878 0.996583 5.19465e-05 0.207293 0.495157 0.991172 1 0.609319 0.767563 1.50589e-06 0.718189 0.322548 0.984086 1 0.755765 0.53683 2.98272e-06 0.195607 0.559503 0.882124 1 0.448077 0.913492 3.69528e-06 0.713194 0.338741 0.986612 1 0.772937 0.231685 2.59705e-06 0.852876 0.579308 0.0432032 1 0.543769 0.854746 4.86686e-06 0.0448144 0.677639 0.814196 1 0.410921 0.75032 1.52036e-06
50.405 0.0672516 0.766551 0.686154 0.999998 0.123259 0.996625 5.40596e-05 0.178784 0.522278 0.98881 1 0.578491 0.815428 1.4536e-06 0.650276 0.323558 0.987716 1 0.749466 0.521535 2.76873e-06 0.180297 0.581556 0.838834 1 0.42355 0.93628 3.79046e-06 0.646845 0.338892 0.990004 1 0.770015 0.242089 2.41313e-06 0.877508 0.546151 0.0599583 1 0.581361 0.790863 4.80466e-06 0.0424651 0.698853 0.694515 1 0.384074 0.794801 1.66297e-06
50.455 0.0758706 0.777132 0.518685 0.999998 0.117813 0.996597 5.62818e-05 0.154978 0.549245 0.98556 1 0.54757 0.853475 1.41665e-06 0.580306 0.329422 0.989564 1 0.738206 0.511886 2.57423e-06 0.171266 0.602578 0.776432 1 0.401693 0.951467 3.88153e-06 0.578442 0.343948 0.991713 1 0.762277 0.261109 2.24799e-06 0.896154 0.51347 0.0862466 1 0.616254 0.710613 4.68308e-06 0.0444332 0.717873 0.499229 1 0.360152 0.831324 1.82897e-06
